id,login,BordaCount,12MonthActivityNum,Authority,FollowersNum,ForkedHindex,WatcherHindex,usrPageRankScore
896,"JakeWharton",3,421,4,2,10,8,2
1779,"paulirish",4,437,6,5,21,31,6
3871,"sindresorhus",1,296,9,8,2,1,19
6240,"addyosmani",10,887,3,4,16,9,9
9779,"domenic",8,168,199,216,23,38,139
10227,"feross",5,263,96,80,18,11,112
13009,"mbostock",7,650,13,10,23,37,16
27507,"hadley",6,462,132,39,9,15,33
376498,"Tj",9,866,2,3,4,3,4
417948,"gaearon",2,338,20,18,17,21,17
