id,login,BordaCount,12MonthActivityNum,Authority,FollowersNum,ForkedHindex,WatcherHindex,usrPageRankScore
42383,"Xeoncross",3058,1035,6778,1147,25,45,2404
42397,"chrismattmann",3954,977,9247,1181,26,52,3027
42398,"jagregory",8771,1005,27807,1302,26,50,1580
42422,"jmdobry",4674,752,6219,1298,29,53,8703
42454,"hbons",3293,1025,5595,1270,28,53,4216
42480,"nightire",4268,1024,4814,1137,31,57,8568
42493,"paulca",4002,1060,10737,1355,29,54,1445
42527,"deoxxa",2794,1034,4977,1330,26,45,3153
42579,"reset",3060,953,7828,1120,27,52,1459
42649,"hectcastro",8995,837,15138,1434,26,52,15093
42654,"matthewwithanm",8782,1034,19638,1421,27,49,9642
42658,"jfromaniello",9607,1032,13032,1407,26,43,19262
42664,"ruggeri",2282,1070,2619,1283,32,58,3995
42670,"kushpatel72",2741,1080,1589,1433,31,58,6200
42685,"travist",3477,833,7129,1082,24,48,3667
42745,"gseguin",6667,1073,16765,1452,30,57,4852
42749,"impressivewebs",5923,1036,2306,1297,25,50,16749
42752,"johnbender",4807,1023,12637,1284,30,55,2563
42753,"toddparker",5206,1059,10671,1365,32,60,5792
42757,"agcolom",6684,1040,8770,1383,31,59,12998
42763,"Zapotek",7379,1049,4996,1430,30,56,19145
42823,"MartinThoma",7238,983,6919,1434,29,52,16752
42877,"gotosleep",7893,1080,18987,1356,30,55,7111
42896,"Barryvdh",751,864,1317,494,31,57,1086
42899,"rupa",3018,1073,6671,1238,25,52,2231
42979,"mattapperson",9819,1045,23439,1371,29,53,9722
43014,"joshvera",3144,1053,4507,1293,31,57,4771
43078,"fmeyer",4499,1070,9919,1334,30,56,4049
43086,"lukabernardi",9682,1079,16375,1380,29,54,16163
43111,"mikaelbr",5726,1014,9972,1389,27,47,8349
43148,"v0lkan",3485,938,5757,1170,29,55,4890
43208,"ikesyo",7149,577,12930,1333,31,56,10963
43216,"tualatrix",968,1077,1487,662,27,52,1229
43235,"Kelp404",7071,1074,12014,1347,28,50,11061
43249,"jamiew",3130,1069,6875,1247,26,50,2422
43290,"pwnall",2977,976,5020,1151,27,51,3917
43338,"hltbra",5652,1048,11040,1317,29,55,7057
43374,"sciguy14",3910,1077,10324,877,27,50,2004
43432,"pepelsbey",2796,957,6458,1038,29,53,2045
43445,"grantgalitz",3325,1079,6088,1393,32,60,3618
43461,"kohsuke",560,821,1408,574,22,44,287
43483,"alexanderdickson",4460,1074,9441,1378,30,56,4306
43505,"arco",1658,1054,2682,1173,26,56,1984
43527,"leggetter",3182,984,2315,1404,28,52,7044
43689,"flavorjones",5506,1029,12970,1388,27,53,4630
43696,"allenwong",3562,1063,2841,1078,31,58,8081
43747,"jaydson",1553,1020,1837,700,30,55,2990
43814,"justjavac",110,1047,122,76,18,39,135
43926,"morlay",9982,1015,12410,1350,30,54,21295
43993,"atnan",8362,1080,20519,1459,29,54,7172
44001,"mroth",1337,1057,2511,941,27,45,1296
44017,"avibryant",6630,1075,18061,1369,32,59,3425
44018,"sritchie",3663,1006,9238,1334,28,52,1816
44023,"anildash",4287,1078,10034,1322,31,58,3162
44097,"chrisballinger",2465,912,3325,1046,31,58,4179
44098,"iPaulPro",1683,1080,2823,1183,30,60,1851
44099,"iheanyi",3129,1029,5360,1237,30,54,3975
44111,"walu",7828,1080,13768,1304,29,56,12114
44128,"bobuk",1661,1061,4454,624,31,56,759
44143,"ngs",7327,951,12054,1377,28,47,12061
44150,"henrikbjorn",9614,1069,27405,1385,29,54,4871
44166,"gcamp",9036,1058,12958,1395,26,53,17216
44167,"anthonyshort",1372,1074,2480,1045,31,58,1301
44210,"kenn",5613,1055,12521,1343,27,48,5441
44255,"dfischer",9847,1050,25232,1430,32,59,7960
44258,"posixninja",2864,1080,6751,939,26,52,1913
44283,"koichiro",7177,1076,17435,1392,30,57,6039
44379,"guillaumebort",1709,1079,2660,1039,27,50,2242
44406,"rschmukler",4816,1024,5610,1288,28,49,9609
44478,"lynnwallenstein",7662,1056,12848,1414,31,57,12277
44487,"soyjavi",1022,1056,1662,604,25,49,1330
44490,"jsoverson",3440,1075,5331,1249,23,45,4925
44517,"kentaro",2717,1054,4663,1150,26,47,3374
44535,"svetlyak40wt",4065,977,10530,1288,27,49,2016
44541,"ammeep",1423,1079,1045,747,30,56,3216
44584,"aheinze",7797,1077,10597,1310,26,50,15182
44639,"johnpolacek",1362,1077,1482,891,23,42,2443
44662,"bbatsov",272,1005,359,229,22,41,406
44687,"bastianallgeier",3474,1054,7941,1018,26,48,2663
44696,"mikekelly",8557,1074,20850,1395,28,54,7531
44719,"luaforge",4184,1080,9318,1396,28,53,3472
44759,"pmwkaa",8858,1066,8136,1474,30,56,21334
44782,"trietptm",2415,950,1677,939,31,57,5752
44784,"TiuTalk",2756,1071,4864,818,30,59,3601
44835,"JangoSteve",6137,1075,7221,1329,26,52,12498
44852,"swanson",3695,1057,6684,1188,27,50,4600
44896,"alexyoung",769,1076,1164,756,24,47,828
44905,"sorrycc",1223,792,1700,750,30,49,2135
44961,"reviewboard",5994,1079,11116,1427,28,54,7969
44969,"jlipps",5188,938,12209,1233,27,49,4454
44990,"langalex",6196,1074,17516,1370,29,55,2376
45158,"spolu",4241,1052,5933,1267,29,55,7210
45186,"subdigital",2111,1059,4145,1041,27,52,2072
45296,"alsmoreira",7117,1077,14646,1505,31,57,8451
45344,"kolber",4088,1074,9010,1172,28,53,3638
45347,"gka",1011,1049,2073,868,29,49,627
45381,"senny",2737,1066,3731,1093,25,51,4413
45431,"jwagner",878,1057,1023,979,26,48,1090
45438,"ice799",1623,1076,4004,1201,28,55,518
45449,"beberlei",827,1046,1606,660,23,41,717
45461,"vitalets",6740,995,13965,1258,23,45,8186
45499,"splitbrain",4555,614,10762,1282,22,46,3908
45540,"dnet",7461,1055,14905,1417,29,54,9499
45557,"dlew",420,928,200,404,29,51,1027
45577,"activescaffold",4617,1080,4392,1490,29,57,9796
45592,"dpp",2281,1019,5895,1054,29,54,1004
45632,"jorgeortiz85",7330,1080,21581,1381,29,56,2402
45641,"justquick",6887,1079,17120,1379,28,53,5300
45647,"hokaccha",5245,1040,11157,1268,29,51,5597
45703,"KirinDave",2114,1076,5807,1212,29,54,238
45722,"codebutler",1393,1070,2217,870,28,50,1830
45814,"ntoll",7430,991,20164,1327,26,51,4296
45848,"rtyley",1897,937,5305,1139,23,49,289
45873,"holdenk",2438,956,5601,875,27,51,1969
45905,"fayimora",9524,1023,19014,1414,31,57,12963
45950,"luisobo",7568,1065,14651,1342,28,55,10212
45972,"tototoshi",8559,1071,23077,1390,28,48,5326
46039,"chapmanb",2534,894,6580,1018,26,52,1205
46055,"burnash",7055,1037,12087,1451,31,59,10845
46091,"daviddoria",6911,1050,6190,1423,29,53,16293
46202,"lukaseder",9318,389,23775,1369,31,56,8203
46248,"alessioalex",6262,1023,15995,1371,28,52,4162
46251,"jakeboxer",1752,1072,3119,1208,30,56,1716
46271,"pkozlowski-opensource",1399,629,2622,856,28,53,1894
46326,"djanowski",3190,1017,8950,1328,29,52,470
46333,"Nijikokun",3928,1058,6242,1272,25,43,5797
46336,"nikodemus",1564,1080,2336,942,29,54,2223
46344,"edorian",6644,1080,19614,1425,30,57,1901
46357,"gooh",1672,1070,2324,1467,30,57,2061
46362,"seebi",7043,1068,7693,1435,29,55,15184
46392,"adamvr",7040,1068,10249,1462,29,55,12585
46395,"gregbell",8697,1080,18436,1338,30,57,10534
46399,"danwrong",1866,1080,4167,1197,28,54,1070
46442,"leofeyer",3276,968,1453,1376,32,59,8253
46492,"christophergandrud",3715,1028,4668,1337,31,57,6542
46511,"xiam",3431,862,4756,1177,28,52,5747
46524,"geohacker",9394,975,15733,1334,29,54,15951
46542,"lmullen",7595,929,16806,1388,28,48,8255
46550,"bencallahan",8000,1070,5786,1405,31,58,20648
46556,"dandean",4591,1059,10825,1410,28,54,3390
46571,"lefessan",6948,801,5896,1503,31,59,16859
46610,"naparuba",4535,1075,4289,1474,29,57,9633
46616,"zenspider",1559,1009,3103,1003,28,54,1442
46650,"dmfs",9499,920,20753,1489,28,53,11170
46653,"dschuermann",1758,988,2168,1284,30,48,2692
46662,"maurogeorge",9657,1066,8279,1408,31,57,24156
46687,"matyhtf",830,1072,1590,470,27,48,899
46690,"zachallaun",2425,1070,3427,1371,30,54,3492
46692,"briangonzalez",2566,1003,3578,1119,26,49,4072
46703,"kossnocorp",5754,983,12127,1361,29,52,6342
46713,"mikemaccana",5105,1022,9041,1308,29,49,7167
46752,"emeeks",8571,1072,17144,1383,30,50,11305
46782,"mountain",5003,1076,8564,1350,31,57,7165
46783,"skelterjohn",2571,1071,3200,1361,26,47,4151
46793,"mutle",8569,1058,13793,1444,30,56,14597
46794,"jstrachan",7434,120,22175,1265,31,57,3212
46815,"ujihisa",1492,1060,2945,1017,29,49,1335
46834,"mathieuravaux",9913,1080,19904,1480,30,57,13411
46890,"bryanl",3946,988,9823,1289,30,54,2302
46898,"nrk",3694,1077,6374,1285,27,50,4782
46899,"nurse",8630,959,18961,1394,29,55,9812
46904,"stevenhaddox",9549,1072,23139,1467,30,56,8837
46921,"lazzarello",9924,1010,26424,1454,30,58,7033
46934,"carlosbrando",1471,1078,3093,921,30,55,1185
46950,"johndyer",2245,1077,2005,1129,28,54,4664
46955,"raecoo",6712,1070,17078,1453,31,57,4706
46994,"erikh",4509,613,7412,1343,29,51,7032
47095,"sj26",9347,963,19439,1400,29,51,12051
47172,"mendhak",9396,1006,7352,1484,28,53,24171
47185,"errordeveloper",3399,635,6765,1366,28,54,3639
47221,"hibariya",8133,1057,14191,1382,30,54,12761
47332,"ziadoz",5036,1071,5902,1147,31,57,10151
47342,"MichaelEvans",4963,1058,8685,1246,28,52,7037
47375,"kotp",4492,938,11066,1271,31,58,3075
47394,"aroman",9768,1024,23089,1411,29,54,9821
47427,"asenchi",3856,1079,8293,1403,31,53,3272
47442,"LexManos",1317,1070,1314,1161,29,57,2200
47443,"grapefrukt",9537,1078,23827,1337,29,54,8236
47556,"ThePixelDeveloper",8366,1053,22524,1413,29,55,5253
47583,"tcnksm",4194,992,7432,1221,27,41,5684
47628,"minad",5851,1008,9186,1394,27,49,9513
47665,"skaes",8516,1067,23194,1431,29,53,5021
47707,"Chicken-Bones",2272,1077,754,1178,32,60,5944
47723,"pahimar",473,1071,729,426,28,52,525
47757,"AbrarSyed",8981,1077,8428,1436,30,56,21509
47795,"masaki",8319,1074,17524,1416,30,57,10007
47870,"authorNari",4650,1072,10082,1342,32,59,4359
47925,"alecthomas",8306,1058,19869,1379,23,40,7683
48003,"erning",2013,1070,2731,897,29,57,3319
48035,"econchick",976,1065,549,846,30,55,2025
48049,"jeromeetienne",576,1005,533,679,21,29,928
48155,"kiennt",7326,1005,7130,1472,31,57,16822
48159,"sayanchowdhury",6117,995,10116,1272,30,57,9671
48164,"gerhard",8224,1048,23871,1437,29,54,3311
48244,"acrmp",4264,1078,7996,1424,32,60,5028
48266,"client9",8718,999,5512,1434,28,51,23531
48344,"yanaga",3592,1076,1951,1309,31,56,8861
48358,"keshavsaharia",3846,1072,4912,1461,30,58,6559
48466,"LeonidasEsteban",835,1063,1419,570,26,54,985
48467,"Siedrix",2939,1053,6049,978,27,54,2831
48480,"FelisCatus",2357,1073,687,1132,30,58,6248
48546,"ivanoats",4232,1041,9057,1277,28,53,4067
48636,"gazay",7923,1023,14630,1385,28,52,11607
48663,"loveshell",8698,1010,12962,1300,30,56,16120
48672,"nrrrdcore",677,1079,1190,666,29,56,541
48684,"joshnh",2062,1079,2736,1321,27,51,3042
48777,"zacharyvoase",2848,1074,5320,1232,25,44,3021
48821,"Shipow",2942,1032,2800,1136,30,56,5946
48889,"upsuper",6807,832,13531,1374,30,57,8864
48937,"alexcrichton",649,192,1749,860,22,41,590
48981,"mikechambers",3180,1062,7618,1067,29,54,1991
49000,"jeffkit",9904,1078,12022,1406,29,53,21348
49005,"andreisavu",3593,1079,6956,1283,27,52,3889
49010,"s-aska",9954,996,22396,1415,29,53,11204
49011,"gonzalo123",6958,1055,12643,1242,26,46,10157
49070,"laverdet",3086,1059,5484,1332,30,53,3558
49105,"jedi4ever",2264,1062,5033,1100,24,45,1758
49117,"marocchino",9969,960,17325,1423,31,56,16331
49123,"PascalPrecht",726,1042,1090,519,28,51,1013
49134,"x2on",9509,1069,18221,1387,26,50,13675
49146,"freels",6802,1060,19151,1436,30,56,2933
49157,"bueltge",3649,1042,5930,1199,25,42,5196
49201,"drewcrawford",9273,916,22982,1411,28,51,8279
49207,"pellegrino",8612,1075,20955,1414,31,56,7607
49218,"idan",1762,1061,3663,1142,28,53,1267
49229,"padolsey",585,1077,1093,635,26,48,353
49230,"shipilev",1219,1079,760,1205,30,54,2304
49244,"tdunning",877,1065,963,1056,26,50,1058
49261,"rniemeyer",1441,1064,1968,994,26,51,2149
49269,"linclark",4040,723,4594,1182,30,53,8233
49271,"LC2010",6581,1072,10207,1416,31,57,11024
49284,"romanbb",9414,1077,25815,1302,29,57,5870
49292,"futoase",7270,1061,10779,1382,30,56,12974
49334,"burkeen",8884,1080,16784,1500,31,58,12769
49367,"davisp",4215,1060,10831,1324,28,53,2187
49380,"rehorn",5985,1071,8824,1312,29,55,10365
49391,"dperini",4961,1079,14241,1360,29,54,1329
49393,"hongru",1321,1079,1058,948,28,50,2675
49401,"mrapple",5397,1080,9027,1372,32,57,8075
49427,"phalt",2774,1014,4214,1082,29,53,4094
49453,"Hackerpilot",7660,1039,22698,1480,27,53,2382
49454,"botelho",405,1080,432,242,30,55,751
49458,"gleicon",4338,1068,9204,1269,29,49,4261
49488,"Daso",8361,1073,10402,1454,24,57,17300
49491,"technologiclee",6401,1071,7020,1299,31,58,13730
49512,"ryandotsmith",3442,1076,6306,1310,27,50,3881
49543,"hackerzhou",2398,1080,1765,1218,29,56,5204
49546,"izuzak",2598,1068,3984,1237,29,53,3577
49554,"sametmax",3730,1018,3064,1302,28,51,8264
49558,"scopatz",4800,600,8663,1361,27,54,6854
49563,"DeathKing",5217,1074,8059,1170,31,59,8628
49571,"OpenFibers",3247,1069,1649,1304,26,49,7926
49581,"fpillet",4186,1059,6494,1314,30,56,6399
49593,"FrancescAlted",7499,1022,8457,1454,31,56,16079
49620,"apotonick",942,1054,1599,684,29,53,1033
49661,"bcoe",1199,524,2340,1024,25,41,1409
49668,"ricardoalcocer",4349,1067,8945,1216,24,45,4614
49685,"eoin",9086,1078,19375,1478,31,57,10936
49757,"pk11",6924,1079,14138,1362,29,53,8412
49792,"jroper",2862,860,4515,1138,28,50,4166
49848,"petejkim",5484,1070,12278,1331,30,55,5255
49893,"kwhinnery",1583,1010,3806,851,26,47,977
49895,"mps",8975,1078,15594,1438,30,57,14312
49975,"Sophrinix",7584,1007,14877,1444,29,56,9999
49979,"cfo",8173,1077,3923,1474,31,58,23033
50053,"michenriksen",8905,1067,13058,1420,29,51,16653
50077,"jasonmorrissey",2127,1080,3015,1289,28,56,3020
50184,"asm89",2276,1061,4995,1361,28,51,1553
50206,"fabiokung",2351,1076,5316,1152,29,51,1598
50220,"daveray",8854,1080,29104,1395,28,52,429
50226,"ztellman",672,1075,1290,690,23,35,416
50252,"zcaudate",7381,1049,8477,1426,28,46,15684
50268,"mikeabdullah",5138,1071,10206,1448,31,58,5924
50286,"mauricioaniche",4912,1004,9155,1191,29,54,6501
50387,"gilsondev",9832,1024,18850,1380,29,55,14371
50401,"khotyn",2721,1079,2446,1025,31,58,5685
50484,"augustl",4524,1078,11502,1358,26,48,2515
50505,"orlandov",4803,1078,11328,1431,29,55,3651
50507,"NateW",7035,967,16126,1356,30,54,6903
50509,"NjeriChelimo",8110,1080,20925,1348,30,59,5920
50536,"neerajdotname",5251,1048,8701,1295,29,56,8034
50559,"thomasballinger",4640,1005,11944,1287,27,54,2608
50574,"paulproteus",5051,610,11124,1276,30,56,5333
50581,"david415",6027,821,11943,1407,28,51,7559
50603,"aroben",2987,1031,2926,1276,30,56,5854
50622,"emboss",9492,1077,18596,1411,29,53,13226
50632,"janx",7338,1024,12556,1341,27,52,11559
50633,"drbrain",1708,1049,2560,1032,28,52,2375
50635,"iamleeg",4404,1078,5172,1394,30,53,8383
50650,"JEG2",988,1057,1936,797,29,52,741
50653,"judofyr",2262,1064,5569,1239,27,48,1072
50695,"nahi",6459,1052,12503,1384,29,54,8372
50707,"malcommac",6366,1039,3906,1318,22,39,16741
50710,"nobu",1519,918,3233,1013,31,57,1280
50755,"raulriera",8454,1061,16411,1332,27,47,11736
50779,"klaussilveira",2879,1077,4073,1254,27,51,4315
50804,"EvanHahn",3965,930,5035,1276,29,52,7233
50828,"mauricesvay",8764,1045,19352,1352,27,52,9918
50844,"shyouhei",3861,1056,7742,1268,30,53,4010
50850,"soveran",757,1066,1791,850,25,40,98
50868,"tyru",2399,903,4347,1154,28,50,2870
50880,"kevinweil",2346,1080,6094,1194,30,56,750
50924,"shemerey",8395,993,10835,1501,30,57,16988
50968,"reinh",6130,1073,17890,1372,29,53,1773
50988,"aui",461,1014,263,387,27,46,1039
51000,"ircmaxell",328,1074,326,356,24,37,451
51026,"filipw",3870,938,1178,1286,26,47,10724
51028,"viljamis",1746,1079,2601,909,26,49,2528
51038,"4ad",7944,1070,4061,1464,31,59,22131
51079,"oncletom",3883,873,6103,1251,27,52,5929
51090,"bketelsen",3065,966,6339,1250,28,49,2821
51100,"ptgoetz",4982,1071,7274,1284,25,49,8456
51103,"myfluxi",5163,1072,2573,1416,29,56,13689
51106,"chrismatthieu",4076,1071,9188,1291,29,56,3304
51130,"franciscofranco",2947,1052,6968,946,25,49,1985
51131,"Ezekeel",9573,1080,24519,1444,28,57,7563
51135,"jasonjckn",3558,1059,6921,1503,30,57,3553
51138,"jt6211",7212,1056,15315,1388,30,56,8266
51255,"dylang",5654,1045,7059,1321,25,45,11054
51256,"johnlindquist",1151,1007,1819,667,27,48,1620
51291,"sunfmin",6510,1036,9193,1410,29,54,11849
51296,"alexwilliamsca",3948,1080,7910,1467,32,60,3948
51297,"kzk",4832,1077,11637,1332,28,56,3519
51314,"sorccu",4364,1048,10700,1278,29,53,2849
51400,"Zaphod-Beeblebrox",8624,1080,9177,1514,31,59,19323
51405,"lhl",9958,1054,30554,1440,30,56,2969
51462,"vincentbernat",1784,872,1380,1238,25,43,3711
51501,"gabriel",2226,622,5497,1193,25,49,1516
51506,"sinker",4525,1054,3648,1414,30,55,10326
51508,"krzysztofzablocki",469,1041,741,462,22,40,515
51515,"radare",1071,374,1285,1073,24,44,2077
51558,"jteeuwen",8886,1080,16214,1410,28,49,13442
51565,"hueniverse",366,681,620,410,27,48,652
51566,"ronnywang",3753,1034,2923,1305,26,49,8450
51672,"jeremyruppel",9488,1025,16198,1486,29,56,15590
51681,"stayradiated",7233,1056,8908,1417,28,50,14696
51704,"vgod",7146,1080,16509,1253,30,57,6946
51706,"RaiMan",6939,1062,5625,1389,29,57,16950
51740,"adam-p",5025,1039,2060,1265,29,56,13864
51743,"rmtheis",5338,1064,4455,1335,28,54,12524
51762,"paulrouget",879,765,1270,1049,26,49,1066
51765,"kriswallsmith",935,1080,1799,625,28,56,838
51769,"jts",1675,1067,2160,1420,29,53,2289
51782,"habuma",5676,1058,12805,1179,28,54,5498
51793,"caefer",3782,1079,3599,1494,30,56,7624
51859,"dcoutts",3304,1001,5614,1449,32,60,4064
51872,"isagalaev",1314,1066,1901,1057,28,53,1711
51887,"beverloo",2427,1061,2599,1367,31,57,4332
51910,"piatra",8871,1040,19940,1450,31,58,9650
51912,"snookca",4970,1080,13023,1284,30,56,2643
51913,"bentruyman",7800,1076,17928,1431,28,54,7731
51969,"cameronmcefee",748,1067,1283,685,28,55,718
51971,"jasonlewis",2601,1073,6096,1088,26,51,1619
51975,"TTimo",2117,1068,4037,935,27,53,2309
51996,"parkr",846,796,1304,708,28,46,1263
51997,"bennage",6107,1063,16953,1408,30,58,2610
52022,"miohtama",7478,904,17766,1355,25,46,6948
52077,"remi",7785,964,22307,1367,32,59,3471
52087,"asciilifeform",8611,1080,15257,1525,31,58,13186
52088,"Quuxplusone",9874,1056,8601,1518,30,56,24589
52100,"lh3",1015,1065,2262,769,25,42,545
52101,"arq5x",6752,1041,19051,1252,25,47,3110
52138,"nao-pon",9750,989,8190,1500,29,55,24587
52167,"spearce",9133,1075,24566,1430,30,56,5991
52169,"kategengler",7385,1008,21520,1493,30,55,2614
52180,"TrentWalton",3500,1078,3858,1366,31,58,6504
52204,"jodosha",2218,856,3204,1086,30,52,3656
52217,"botanicus",9618,1076,24971,1414,30,54,7288
52251,"bakercp",4233,937,8086,1265,26,46,5163
52269,"mahmoudimus",8320,1060,21434,1409,29,53,6124
52275,"skorokithakis",8863,983,17556,1313,27,42,12208
52279,"thecodejunkie",8333,814,23337,1319,29,55,4611
52280,"ritch",4708,1052,5048,1373,31,58,9607
52295,"jbogard",1169,990,2318,810,25,49,1064
52308,"andreaferretti",7049,990,7241,1485,29,51,15697
52346,"dashersw",5414,1031,8368,1233,28,52,8995
52356,"gfranko",5347,1077,6169,1248,27,52,10931
52400,"themattharris",9037,1079,27314,1350,28,55,2894
52402,"evanphx",479,1044,876,579,26,46,278
52479,"jcasimir",2899,1069,6735,1102,29,55,1876
52480,"tschellenbach",5619,1041,8241,1281,29,54,9808
52486,"clbustos",9380,1079,17459,1492,26,51,13923
52487,"blackwinter",8035,1019,18479,1486,29,52,8048
52565,"yungsters",8848,1047,20059,1393,30,56,9474
52569,"asb",5532,1060,11970,1259,32,59,5775
52572,"remeniuk",8949,1078,8375,1496,30,54,21412
52576,"tsloughter",3852,897,8526,1302,28,50,3320
52638,"pydanny",314,952,555,271,22,38,376
52641,"hermanhermitage",7920,1078,20939,1444,29,56,5169
52689,"hanachin",5176,1004,8925,1338,30,55,7518
52717,"yuyi012",4997,1080,3456,1269,24,54,12325
52724,"paweldudek",8193,1064,4447,1468,30,56,22603
52739,"seansay",6191,1048,7210,1347,29,57,12709
52763,"stephenfewer",2220,1080,2133,1308,28,54,4282
52798,"struct",7469,1076,19912,1375,30,54,4534
52822,"yuchi",9218,1009,21951,1432,30,54,8980
52865,"dcneiner",806,1065,1392,990,26,52,494
52881,"foosel",8691,1029,24151,1293,30,56,4879
52882,"naderman",2454,1051,5241,1099,29,57,2036
52920,"aras-p",1358,1059,2917,1097,29,51,786
52921,"meshula",9345,1032,26255,1451,31,55,5108
52929,"dimsemenov",1909,1079,517,905,32,60,5173
53028,"keveman",9028,1065,7999,1480,32,58,22051
53034,"sbinet",5314,874,7025,1342,27,48,10054
53055,"clowwindy",83,1080,67,41,24,42,76
53154,"karlseguin",919,1069,927,730,26,45,1586
53183,"fffaraz",5691,1052,7474,1208,28,48,10842
53198,"mitar",6183,498,14946,1329,29,54,5518
53209,"cbetta",8738,932,19889,1412,29,55,9323
53211,"redsquirrel",7174,1015,18173,1355,30,56,5385
53312,"leshill",7624,1079,24492,1400,27,52,511
53337,"FloorD",5378,1080,11782,1337,30,58,5292
53352,"jcoglan",574,1069,882,634,26,43,538
53382,"glaforge",7637,1059,23097,1217,29,56,2140
53396,"kadamwhite",5322,751,3561,1417,29,52,13606
53422,"dresende",9724,1062,19672,1425,26,51,13043
53525,"marcoVermeulen",7383,1079,3215,1483,32,56,20846
53599,"timduru",6456,1069,6764,1468,30,56,13999
53613,"flavioribeiro",3949,851,5598,1264,31,56,6697
53615,"polygonal",3028,1073,4221,1370,30,52,4584
53640,"gregmoser",8947,1005,4863,1499,30,56,24984
53695,"Quarx2k",1197,1057,2287,901,21,51,1040
53733,"tonydspaniard",6738,1074,15687,1262,27,54,6366
53818,"Crell",5915,967,8135,1391,29,54,10863
53849,"robby",9821,1078,14613,1446,31,57,18438
53850,"jpauli",3547,1067,7336,1171,29,55,3381
53858,"luin",711,1041,781,497,25,45,1297
53864,"liliakai",7449,1057,8104,1387,31,58,16284
53880,"mephux",7519,1047,14034,1360,28,51,10658
53883,"milani",4751,1060,6447,1347,29,55,8408
53910,"Flinny",9994,1076,3849,1470,32,59,29722
53911,"allfro",9319,1077,4314,1415,27,53,26940
53956,"ku",8553,1071,22926,1407,31,57,5430
53993,"jakemarsh",5118,1065,11096,1322,27,53,5088
54113,"ondras",4439,1053,9488,1211,26,46,4396
54116,"tomrittervg",7997,1051,22520,1432,30,54,3909
54122,"Meatballs1",8841,1024,6265,1458,30,55,23200
54133,"dwf",6968,965,19034,1359,30,56,3776
54134,"goodfeli",648,1055,287,667,28,53,1363
54135,"vdumoulin",4801,1071,6857,1403,29,55,8144
54163,"chapel",7990,1075,18572,1437,30,57,7801
54186,"wdas",2985,1080,6025,1399,32,60,2571
54191,"zythum",2147,1078,1829,1121,27,54,4478
54217,"jeroenooms",2562,701,5242,1082,26,45,2735
54227,"henrikhodne",8537,935,16219,1454,30,57,12170
54235,"durran",2360,1009,6471,1112,30,56,565
54237,"darkofabijan",9894,1072,19303,1483,31,59,13960
54239,"henriquemoody",5677,1036,9610,1290,30,55,8602
54252,"Machx",3462,1080,7689,1194,29,55,2669
54255,"chrisglass",9243,1069,25352,1398,25,52,5663
54256,"rjyo",8412,1072,16266,1368,31,56,11682
54259,"JerrySievert",4039,1044,6470,1417,28,52,5796
54269,"stevedonovan",4154,1041,6618,1373,25,44,6099
54365,"rmehner",7929,1043,21637,1441,31,58,4544
54366,"jalcine",3015,1042,4423,1232,29,54,4501
54386,"yhara",7953,1051,20593,1370,30,52,5742
54571,"andoma",8451,1061,20151,1444,30,58,7849
54588,"nevyn",3324,1053,8068,1250,27,47,1821
54589,"nlogax",5527,1080,13521,1475,31,56,3983
54814,"Snugug",2440,770,4395,1086,25,47,3166
54852,"honestbleeps",8055,1072,12565,1458,29,56,13998
54855,"mockee",3962,1076,5058,1283,29,56,7035
54905,"Fleurer",2112,1079,3337,1034,30,57,2866
54906,"tomchentw",6099,985,12220,1280,27,49,7525
54923,"dnouri",3742,1034,6893,1153,32,59,4593
54924,"microcai",4901,1076,6262,1267,28,52,9216
55004,"vbauer",1298,839,2030,878,26,47,1938
55037,"freynaud",9352,1080,6552,1467,29,57,24757
55149,"sayems",8206,1069,5095,1394,25,52,22066
55170,"mikejolley",1663,879,2974,938,27,53,2117
55206,"coenjacobs",6734,1066,7389,1411,30,56,14513
55215,"jameskoster",4208,965,2618,1344,25,52,10446
55295,"flyingmachine",4984,1061,9569,1250,25,46,6216
55303,"kristianmandrup",5747,642,12019,1326,23,44,6824
55321,"remiprev",4336,1030,9121,1297,28,51,4328
55372,"msantos",9298,1062,28696,1386,26,46,2540
55409,"haosdent",4960,1046,6032,1291,29,55,9635
55440,"franzinc",3016,1077,7084,1234,29,52,1807
55521,"BloodAxe",3261,1076,3234,1281,26,52,6405
55523,"M1cha",4042,990,7113,1373,27,53,5264
55530,"darkoperator",998,1059,834,760,27,48,1906
55533,"jexp",5016,921,12502,1192,26,49,3612
55621,"kesla",5215,959,7964,1401,29,49,8613
55635,"firede",4488,1078,7329,1283,31,58,6653
55697,"rdohms",3351,1024,5218,1150,26,52,4877
55709,"edspencer",2588,1078,6391,1123,28,52,1255
55716,"evansolomon",6784,1074,17366,1381,29,52,4712
55717,"lyokato",6233,1073,11861,1345,27,52,8175
55742,"m2ym",2814,1080,5850,1129,27,46,2491
55770,"jcran",7606,1072,17730,1387,32,60,7214
55771,"mubix",732,982,1401,527,24,44,808
55791,"mastahyeti",2784,1008,4036,1310,29,53,4083
55826,"copiousfreetime",6371,1064,15841,1408,28,53,4688
55833,"dpup",2317,1074,5490,1324,31,58,1162
55885,"lmarburger",8142,1068,18986,1445,30,57,7929
55916,"tolleiv",7796,1046,8267,1520,29,57,17319
55945,"unbit",4269,1067,2691,1330,25,42,10476
55974,"hintjens",552,876,641,654,30,52,854
56003,"slact",4929,1031,13910,1386,30,56,1566
