id,login,BordaCount,12MonthActivityNum,Authority,FollowersNum,ForkedHindex,WatcherHindex,usrPageRankScore
11883,"cbowns",13044,1040,37943,1471,29,53,6530
11888,"albertodebortoli",15772,1061,40102,1413,29,51,13872
11912,"kawanet",16903,1044,34619,1491,29,55,23340
11914,"jnewland",1008,1048,1944,1017,28,50,585
11915,"mischa",6450,1078,18421,1395,31,56,2388
11917,"kneath",446,1080,932,525,28,52,85
11918,"joelmoss",10788,1069,25877,1425,29,57,10500
11919,"airblade",8614,1047,15188,1375,32,57,13447
11920,"NV",1551,1080,2434,1109,25,48,1931
11921,"nono",5128,762,8840,1343,28,52,7664
11924,"jamierumbelow",2883,1077,7427,1019,27,52,1199
11925,"jackfranklin",1411,914,2425,886,26,41,1846
11939,"filmgirl",12189,1080,29504,1435,31,59,11880
11941,"jayallen",11394,1078,32360,1454,31,59,6272
11942,"weakish",14946,873,26527,1483,31,58,24645
11953,"othree",3627,968,5185,1188,24,45,5964
11957,"eric",2955,1065,7366,1327,29,52,1221
11961,"fengmk2",80,682,184,117,26,51,259
11967,"wilmoore",7209,1064,14633,1399,29,51,8929
11973,"susieyy",15628,1063,32994,1443,32,59,20448
11975,"ouyangzhiping",1363,1075,1898,703,28,55,2201
11978,"michaelficarra",857,911,1356,899,28,51,927
11981,"deepthawtz",6900,1048,16028,1457,30,57,6375
11987,"madhums",1889,1069,2901,869,26,50,2769
11988,"shaoshuai0102",11919,1058,19133,1445,31,57,21341
11989,"adamsanderson",6805,1076,16735,1429,28,50,5364
11995,"aculich",8003,1042,13374,1438,29,55,13065
12016,"delba",9424,1043,12031,1350,30,52,19679
12019,"skial",9483,938,21376,1462,30,55,10494
12026,"aleiphoenix",16895,1075,39134,1445,32,59,18794
12030,"rilwis",16604,1057,37030,1431,29,56,19871
12032,"jmendeth",17775,1050,21552,1479,30,53,39514
12035,"rsms",213,1065,316,251,22,39,157
12036,"koenbok",1072,1057,1501,842,27,52,1402
12044,"ryelle",16813,946,8184,1477,29,51,49533
12046,"mimming",2989,1061,6350,1225,29,51,2463
12059,"ichuan",7611,1077,13604,1427,29,56,11315
12074,"sotarok",10097,1031,26102,1341,30,57,7933
12080,"zacstewart",18238,1048,45507,1417,30,56,17218
12091,"june29",5578,1058,11624,1306,30,54,6244
12092,"mrkn",2556,1003,5955,1220,31,52,1562
12096,"ragnraok",3363,1075,5991,1304,29,53,3925
12097,"zonyitoo",2565,1045,3907,1050,25,49,3770
12140,"tom--",16000,1070,6688,1516,30,55,47970
12147,"hatefulcrawdad",13948,1078,16868,1427,32,58,30648
12158,"moredip",5356,1045,13327,1314,27,53,3762
12164,"elazar",4690,1015,12026,1310,29,55,2676
12180,"rtyler",2572,516,6731,1216,27,48,1320
12184,"zeljkofilipin",17911,1045,40691,1446,30,57,20841
12189,"qiangxue",460,1070,941,283,32,57,393
12191,"samdark",632,927,1511,394,23,41,499
12194,"creocoder",14411,1071,40933,1361,28,55,8348
12198,"klimov-paul",10255,996,29244,1237,31,58,5502
12200,"jshirley",11210,1074,32527,1423,31,57,5429
12202,"caniszczyk",1967,971,4471,1206,31,59,1212
12208,"codler",14627,1077,28299,1464,27,53,21633
12212,"sublimator",11722,1060,18714,1497,31,58,20995
12225,"vangberg",6264,1077,14803,1445,29,54,5227
12231,"cebe",3476,834,7548,1034,29,51,3258
12238,"NETTUTS",3658,1080,2194,1413,23,47,8702
12247,"wayfinder",9107,1078,5540,1478,30,58,24872
12250,"macagua",7165,1021,14277,1366,30,58,9218
12260,"annacruz",15762,1067,32261,1414,30,57,21656
12278,"jstedfast",9066,989,20621,1423,26,51,9750
12282,"garuma",6206,1064,13029,1339,26,52,6930
12292,"abock",13818,1064,42209,1446,31,57,4928
12300,"chrisntr",12345,1080,39394,1424,28,55,2536
12304,"ermau",15039,1065,40026,1450,30,54,11309
12310,"jacksonh",7537,1066,22302,1406,28,52,2391
12311,"jbevain",6171,1071,16541,1316,28,54,3322
12317,"kumpera",5168,1008,13499,1306,31,57,2948
12320,"mhutch",16839,994,45663,1448,29,57,12128
12321,"migueldeicaza",389,1001,916,352,28,53,197
12330,"schani",14617,1057,40754,1479,29,52,9147
12341,"fnichol",3072,940,6172,1181,23,44,3107
12351,"jni",13599,932,9527,1503,29,55,36917
12359,"laruence",76,1077,56,50,21,41,71
12362,"kbroman",4150,886,9839,1092,23,44,3308
12366,"subtleGradient",934,1072,1884,919,27,49,471
12368,"bobrik",17707,898,35218,1434,26,47,25806
12371,"jcrugzz",4742,1014,10694,1379,29,54,4142
12374,"pid",10469,1079,12025,1476,29,56,23137
12377,"muzuiget",16915,1064,22860,1454,28,53,35173
12388,"rakudo",3728,1080,4205,1398,32,60,6922
12414,"gskinner",408,1076,521,485,28,53,441
12417,"joshaber",310,952,539,400,26,48,241
12428,"bamboo",5887,931,17953,1324,29,51,1045
12429,"whoisjake",10397,1068,28098,1470,30,58,6832
12451,"Dinnerbone",411,1064,487,516,30,55,467
12480,"AnthonyNystrom",9407,1080,25250,1480,30,56,6240
12481,"njx",5008,1078,6274,1435,30,57,9384
12488,"jwu",7392,910,17681,1364,31,57,6691
12492,"sbaer",7775,1077,5615,1484,31,58,19909
12532,"nosami",14521,894,34162,1440,30,56,15568
12535,"igorT",7706,1066,19623,1384,30,57,5734
12674,"andreazevedo",15947,1079,8638,1376,30,57,45959
12682,"zeroeth",15231,1078,22777,1498,30,57,29157
12688,"dtao",2310,1071,2861,1364,32,59,3738
12726,"crosbymichael",1292,888,2121,852,30,52,1799
12744,"rmariuzzo",7245,933,10829,1390,28,53,12960
12780,"afronski",13914,1066,22968,1447,30,56,24439
12821,"andypiper",3834,1069,6255,1234,32,58,5415
12822,"bkerley",6419,1032,15848,1369,30,55,4917
12826,"dodola",439,1033,362,226,23,40,1010
12855,"mythz",1933,1058,3787,1028,28,49,1887
12879,"buunguyen",4971,1067,4591,1170,28,51,11213
12923,"ciberch",8349,1080,20108,1378,28,56,7598
12930,"davies",1096,935,1527,576,30,56,1845
12932,"funny-falcon",3514,1009,8346,1335,29,53,2151
12933,"kengonakajima",12706,1055,28605,1437,29,53,14619
12937,"tuupola",2285,1034,4095,1042,24,46,2826
12939,"edsu",1825,933,4522,1121,25,44,809
12943,"treyhunner",5348,995,10481,1324,26,49,6633
12945,"peterbraden",5134,1041,13094,1384,29,55,3122
12948,"dmyers",15667,1062,10789,1451,32,58,42774
12954,"ssorallen",9851,1061,14035,1431,29,53,19169
12955,"btm",17060,1063,38990,1467,31,58,19503
12956,"rigoneri",5154,1074,5868,1350,29,54,10431
12978,"bobmcwhirter",16321,994,51698,1437,30,57,4189
12979,"jingweno",7214,1043,5146,1292,27,46,18561
12982,"ParanoidAndroid",16637,1080,41037,1422,21,50,15967
12987,"mdp",7104,1052,18928,1385,26,46,4290
12990,"timsutton",6837,1002,16010,1238,27,46,6497
12998,"pbalduino",16210,1047,35225,1394,31,57,20251
12999,"porcelli",8891,993,19987,1376,30,58,9799
13009,"mbostock",7,650,13,10,23,37,16
13012,"juanplopes",4116,1072,9817,1185,28,54,2914
13017,"hns",7884,1080,19415,1440,30,56,6564
13025,"sergiolopes",1465,1078,1411,787,29,53,2988
13026,"andrewvc",3338,825,5159,1301,27,50,4944
13029,"eikes",11923,1051,30046,1503,28,54,10396
13032,"ryantenney",17299,1071,22275,1464,28,54,37154
13035,"aboodman",13609,904,44196,1427,29,56,2397
13036,"olegp",4475,1080,10723,1373,29,54,3112
13041,"gmosx",9772,1064,24268,1445,29,52,8588
13048,"dvbportal",12857,1080,23510,1472,31,57,20183
13056,"ohpauleez",8890,1039,26523,1401,29,52,3193
13057,"andrewschaaf",10309,1080,26726,1472,31,59,7897
13060,"cmilfont",5153,1052,11717,1268,31,57,4678
13063,"rogerwang",269,1056,189,250,28,56,478
13077,"ricardovaleriano",15383,1069,27215,1422,30,57,25356
13082,"kkung",12855,1063,25405,1448,30,54,18330
13086,"purplefox",1609,1020,1535,1178,30,57,2999
13089,"colinsurprenant",15695,961,33373,1457,28,52,20390
13090,"pcalcado",1721,1079,3160,1009,31,57,1794
13094,"csnover",653,1043,878,1055,32,60,388
13101,"monzou",15071,1077,32032,1503,31,58,19338
13109,"rblalock",12282,1065,34455,1407,29,54,7292
13111,"jo",11326,1042,21680,1466,27,47,16746
13134,"headius",608,909,1227,670,26,45,444
13139,"espeed",14642,1080,16303,1449,30,57,33682
13147,"dain",10049,907,29756,1372,28,56,4230
13148,"martint",10336,858,25389,1442,30,58,9571
13155,"jpmens",12897,902,38268,1328,26,46,5928
13159,"mikel",9326,1074,17253,1364,29,56,14075
13162,"nirvdrum",7505,1042,19075,1420,29,55,5500
13172,"jasondavies",454,1080,815,415,26,51,347
13174,"natevw",8640,1047,15582,1461,27,50,13077
13194,"smarterclayton",3992,239,6435,1295,27,54,6584
13201,"arunagw",3083,1074,4476,1076,30,56,4787
13202,"csabahruska",14890,1073,17129,1525,31,54,33603
13208,"levey",786,1066,968,612,27,52,1227
13216,"mlynch",1985,1020,2946,890,30,57,3059
13220,"gregneagle",3590,1057,1493,1271,30,52,9370
13225,"mimiflynn",13894,1025,28923,1509,32,58,18402
13243,"blasten",3160,911,4156,1109,29,55,5514
13256,"pjhyett",81,1080,95,30,29,56,29
13259,"hdragomir",13037,1078,13556,1422,30,57,30872
13264,"coreyhaines",1345,1065,3048,910,28,50,795
13271,"wavded",8467,1059,10682,1408,25,49,17444
13273,"peff",1934,1054,4304,1242,31,54,1153
13279,"Jermolene",9223,1060,21372,1338,29,57,9621
13280,"Kobolog",9638,1059,27660,1412,30,56,4694
13298,"codeworkx",2771,1065,6907,1061,29,55,1366
13301,"iatek",9513,1080,13194,1383,26,52,18706
13304,"cyanogen",225,1067,493,152,32,59,97
13310,"mikepack",11852,1076,20221,1435,31,56,20032
13320,"soopa",11445,1076,33638,1452,32,59,5161
13321,"manuelmeurer",17017,1052,31659,1483,32,60,26693
13343,"nhocki",8957,1064,14707,1429,30,55,15174
13346,"jt1134",3968,1080,4743,1404,30,56,7251
13351,"tiff",12961,1071,34693,1423,31,58,9454
13353,"davidpersson",7667,1070,23299,1365,29,55,1883
13358,"ejholmes",6406,773,12840,1407,26,52,8121
13363,"jhollingworth",14760,1073,42079,1434,29,54,8319
13384,"nvie",385,1050,528,369,21,42,528
13393,"hamin",13236,1062,30797,1467,31,55,14306
13395,"ry",71,1069,69,61,29,54,25
13396,"jesolem",11851,1077,33323,1400,30,57,6963
13398,"zachhale",12185,1063,27181,1490,31,58,14159
13409,"jparise",7283,929,18098,1394,28,52,5850
13412,"melix",5623,1024,11291,1321,26,48,6755
13414,"kanzure",4454,1050,5942,1288,27,48,7911
13420,"Yonaba",7750,1072,21661,1331,27,50,3931
13428,"hugowetterberg",16723,1080,50708,1433,29,56,6634
13431,"chovy",562,915,872,421,29,50,874
13447,"benplum",2270,1058,985,1205,27,58,5710
13465,"db0company",11678,1014,31282,1374,30,54,8452
13500,"jrk",9329,1069,26975,1446,29,53,4287
13511,"huacnlee",210,904,173,157,21,40,552
13524,"ForbesLindesay",526,885,684,761,22,36,632
13531,"mhemesath",14646,1076,36548,1485,30,58,13416
13537,"mjgiarlo",14469,574,40466,1449,30,56,9378
13542,"mape",2846,1078,7239,1337,26,52,978
13544,"taweili",14370,1080,30588,1411,29,56,18464
13547,"rcarmo",14086,1012,41178,1362,27,43,6994
13550,"anarchivist",6042,927,16344,1299,29,55,3210
13562,"callahad",6312,900,19998,1406,30,54,465
13567,"gsf",11131,1010,28382,1431,29,56,9341
13570,"pjcozzi",4689,847,6312,1406,31,56,8455
13571,"sellout",16162,853,52959,1441,29,52,2559
13574,"burke",4063,1058,9646,1342,27,53,2752
13608,"ajturner",4413,1055,11916,1255,29,55,1832
13651,"Ben-G",11330,995,25569,1365,30,51,13011
13667,"bdarnell",536,646,838,709,27,51,778
13673,"nightwing",7858,1044,13388,1436,30,57,12490
13679,"theburningmonk",5757,1062,7019,1424,29,50,11322
13687,"sandal",1262,1080,1216,1213,32,60,1990
13688,"brentvatne",475,898,1042,437,24,39,396
13689,"jeffwilcox",8561,1031,24539,1307,27,52,3985
13690,"sergi",6683,1067,15425,1373,26,51,6335
13691,"gjtorikian",2574,892,2718,1119,26,41,5070
13692,"ScottIsAFool",16054,1024,21666,1476,30,53,33294
13703,"0xfe",1555,1067,3211,1154,26,52,1123
13708,"samnang",13201,1075,25686,1436,30,56,19292
13714,"chibicode",3644,1022,4088,1220,28,52,7010
13718,"revans",11746,1077,14123,1443,30,56,25719
13721,"janjongboom",1697,887,3373,1378,29,55,1350
13726,"yogthos",2946,960,5727,1096,25,40,3173
13743,"mraible",6599,808,17101,1149,27,48,4754
13759,"bjori",2885,1052,5729,1183,31,57,2756
13767,"pedro",2747,1050,6730,1307,29,53,1236
13769,"pearkes",2971,1068,4759,1243,27,50,3968
13773,"denschub",17082,1029,44994,1462,30,56,13639
13798,"uggedal",10133,1071,25891,1367,32,58,8210
13803,"greut",7496,913,20545,1410,30,56,4138
13822,"halfdan",16233,1037,45587,1421,29,55,9963
13823,"solnic",1203,934,2457,879,27,49,1028
13824,"ciaranj",2347,1066,5366,1225,28,54,1480
13827,"yuguo",2348,1060,3016,965,29,54,4096
13835,"mfikes",5762,863,5536,1388,28,49,13061
13836,"mrvux",7960,1060,18923,1463,29,56,7335
13839,"igorw",537,1080,920,483,23,38,507
13840,"ryanlecompte",2780,1080,4053,1273,30,55,4005
13851,"asmallteapot",14120,1071,37100,1479,31,57,10986
13865,"peterflynn",12538,1080,34300,1429,29,53,8313
13869,"aschempp",14403,935,39244,1432,30,56,10056
13875,"remyoudompheng",12091,1079,38515,1463,30,55,2525
13886,"arowla",18107,882,39252,1487,32,60,23076
13891,"jashmenn",3648,1040,4602,1158,27,49,6551
13909,"jcarbaugh",5410,1021,13778,1382,27,55,3435
13914,"theory",3047,1010,6781,1277,26,51,2249
13941,"autonome",9445,1001,20856,1442,29,53,10866
13960,"artursapek",10291,1077,13049,1479,31,57,21496
13967,"nowells",11102,1070,31169,1452,29,57,6390
13977,"parrt",2844,970,5985,1166,29,53,2502
13982,"johannilsson",1740,1071,3321,857,28,55,1823
13988,"drdrang",7223,1079,20769,1203,31,58,2991
13989,"s3u",5556,1079,11509,1420,29,55,6142
13998,"dhoss",12246,1068,19651,1467,30,57,21897
14001,"faux123",2835,1079,6732,971,24,50,1813
14005,"shigeki",5294,1041,6413,1377,31,55,10398
14006,"nicksieger",2979,1064,7133,1302,30,54,1568
14016,"jugyo",1861,1076,2780,1043,25,43,2622
14021,"hpiwowar",16883,1077,50771,1466,31,57,7093
14028,"SChamberlain",13839,1079,36094,1461,32,60,11049
14036,"garbas",17959,654,52755,1425,30,55,9381
14050,"bezumkin",8096,1070,19633,1371,24,49,7174
14052,"sharwell",4512,729,6644,1351,30,56,7680
14059,"LemonBoy",16334,911,35269,1452,30,57,20754
14080,"ChrisMissal",8869,1074,23487,1388,30,55,6134
14084,"darrelmiller",15995,1043,42754,1449,30,54,11980
14085,"YannickL",3546,1017,5069,1183,25,45,5691
14086,"tugberkugurlu",3133,929,6276,1116,24,45,3303
14089,"rodrigovidal",12370,1075,24219,1432,31,59,17800
14098,"kmobs",6424,1078,18858,1390,30,58,1855
14103,"dionyziz",2698,827,5581,1043,25,51,2729
14106,"ctso",8530,1071,25636,1381,31,59,2665
14107,"rentzsch",487,1062,881,593,23,43,280
14113,"svenfuchs",886,984,1757,871,25,47,582
14118,"songz",10051,1080,8981,1467,28,55,24741
14129,"dennisreimann",1780,1055,3742,1064,28,54,1317
14130,"evanp",4733,894,9568,1315,30,56,5403
14137,"thomaspark",2762,1072,2621,990,26,49,5704
14144,"bahamas10",12066,1057,34461,1447,27,45,6556
14154,"Qard",7247,955,13183,1425,29,54,10553
14159,"albertz",14605,1043,30184,1415,27,44,19762
14162,"joelrbrandt",9647,1080,7942,1465,31,57,24378
14184,"gilesbowkett",1875,1024,4596,1101,28,52,833
14189,"nilbus",17847,1070,49448,1486,30,55,11816
14201,"lachie",12514,1080,39339,1487,31,57,3105
14235,"jeromegn",2184,1039,3797,1091,28,52,2718
14248,"rpetrich",584,1080,1191,392,22,42,503
14262,"uliwitness",2242,1034,4694,1247,29,49,1898
14264,"mietek",5696,1014,10841,1365,28,49,7378
14276,"emonti",8524,1071,25648,1369,28,52,2659
14278,"santazhang",13115,1074,38499,1464,31,56,6168
14284,"methodmissing",2331,1065,5752,1277,30,53,1000
14294,"joshlong",548,988,1352,266,21,42,422
14296,"defagos",6463,1070,9075,1408,32,60,11764
14304,"Nyx0uf",9022,1074,3586,1390,29,54,26530
14309,"TomLiu",10585,1073,18388,1402,31,58,17285
14323,"alexzielenski",4320,1070,4849,1261,25,45,8529
14327,"paularmstrong",4717,1042,12652,1343,29,53,2083
14337,"piratefsh",9643,1063,3801,1489,31,54,28498
14342,"banister",3568,1078,7507,1272,27,49,3253
14346,"strcrzy",17521,1077,17014,1474,31,59,43175
14348,"wrl",16797,1062,49099,1450,29,55,8484
14353,"tt",13445,1016,31703,1492,31,58,14190
14362,"eddiemachado",1547,1080,1107,1022,29,55,3329
14367,"mrtazz",3522,1049,8465,1293,26,48,2069
14376,"jsjohnst",11754,1073,30523,1462,29,55,9347
14388,"klen",2113,1074,2501,991,24,42,3784
14395,"hankbao",16653,1059,15143,1430,31,57,41966
14396,"armadillu",10128,1057,27377,1408,31,56,6685
14398,"pkluz",3252,1073,3454,1261,27,54,6177
14403,"jayphelps",1849,872,3498,1121,29,50,1964
14415,"jackculpepper",14523,1080,26630,1524,30,58,22841
14424,"pengwynn",440,1070,744,548,24,49,263
14425,"sigmavirus24",1544,904,1832,1035,26,51,2768
14427,"k33g",5687,796,13043,1363,30,56,5355
14428,"tobie",1660,927,3870,1252,28,54,848
14435,"paul",12696,1035,35582,1482,30,54,7589
14438,"jakedouglas",2991,1077,6020,1360,30,54,2655
14473,"zwaldowski",1803,965,2307,1118,27,48,2893
14478,"gimenete",11676,1039,23638,1368,30,55,16071
14484,"greasemonkey",17723,1080,47739,1408,31,60,13152
14485,"obra",4749,1053,11284,1327,31,55,3589
14501,"chris-morgan",6517,1023,3024,1419,28,54,18039
14508,"prattmic",12760,1047,21071,1503,30,55,22289
14509,"wedesoft",15771,1058,28326,1488,30,54,25571
14511,"aaronj1335",12453,1025,7700,1445,29,55,34631
14531,"yurydelendik",8749,976,14149,1440,30,56,15028
14533,"mattgemmell",304,1070,381,343,25,48,295
14534,"brendandahl",15410,981,30568,1498,32,60,22128
14557,"tasomaniac",8063,898,17609,1275,30,53,9346
14564,"xcatsan",15700,1080,41184,1411,28,55,12525
14579,"gisle",10863,1080,26452,1421,27,55,10241
14584,"philwhln",16870,1072,36022,1507,30,58,21760
14586,"srid",8664,1025,18466,1455,29,52,10305
14597,"yeasy",4271,1014,5523,1142,27,48,7882
14608,"vicpenap",8815,1077,7364,1434,28,55,21986
14613,"probablycorey",962,1037,1875,1002,28,55,509
14626,"plu",3265,990,5287,1333,29,52,4414
14637,"mklabs",1273,929,2451,1101,27,49,1091
14640,"jeffkreeftmeijer",4854,1015,11993,1350,29,52,3275
14644,"assimovt",15295,1062,27202,1502,32,59,24976
14645,"bclozel",9204,998,20469,1359,30,54,10505
14648,"eddieringle",16605,1054,40719,1424,28,54,16196
14649,"killme2008",897,1037,1328,599,23,43,1284
14672,"drogus",2107,1042,3711,1132,31,58,2416
14675,"leereilly",955,1023,1597,881,26,48,907
14682,"fayland",6414,1053,10764,1360,28,55,9983
14692,"runemadsen",1818,1058,3809,1067,26,48,1418
14698,"jch",3583,1054,5197,1288,29,54,5635
14700,"thefonso",11295,1077,22259,1421,30,58,16038
14703,"Raynes",2291,1071,4906,1150,23,45,1877
14708,"michaeldwan",17164,1080,43324,1484,31,58,15606
14716,"vanstee",9228,743,22723,1460,31,56,8485
14722,"leedo",5582,1051,13516,1447,28,56,4229
14726,"davidcoallier",4958,1078,10260,1355,28,55,5305
14729,"bguthrie",12656,1078,39110,1427,30,55,3943
14733,"jpadilla",4714,993,6940,1257,24,43,7937
14737,"stevederico",10669,1080,26797,1392,29,55,9240
14742,"calavera",2472,773,4381,1193,28,49,3142
14755,"arbales",9743,1080,23050,1464,32,59,9643
14765,"zcbenz",107,887,135,139,27,51,188
14768,"djmitche",15453,747,43609,1446,29,57,9544
14779,"skade",8209,885,21978,1384,29,53,5379
14780,"fd",15452,977,15360,1476,30,54,37524
14781,"Rud5G",10072,1012,11968,1482,30,58,21856
14791,"webtechnick",9260,1074,23991,1279,25,50,7208
14792,"neilcrookes",14366,1079,44958,1352,27,56,4133
14804,"rauhryan",12349,976,27396,1450,29,57,14625
14811,"nigelsmall",10645,991,19675,1467,29,54,16303
14823,"everpeace",12670,1019,27825,1433,27,53,15312
14825,"pda",11543,1056,35974,1419,27,51,3251
14826,"kjk",6355,1060,10620,1257,28,49,9997
14828,"edgurgel",8111,990,10566,1367,26,47,16367
14829,"88250",2273,849,3951,1105,32,59,3051
14830,"Vanessa219",14871,1001,23800,1429,31,58,27049
14836,"joepie91",3228,977,1642,1301,28,51,7976
14842,"dustinwhittle",2202,1073,5646,1272,32,60,735
14854,"nateabele",2656,1068,6344,1127,29,56,1536
14858,"dreww",6442,1080,10934,1407,31,59,9825
14862,"phunt",12642,1076,39279,1391,27,54,3789
14865,"ddfreyne",5179,809,10826,1354,31,55,5799
14880,"Krinkle",3667,965,7791,1369,28,53,3288
14886,"mehlah",16600,1056,26359,1462,30,57,30493
14894,"jperras",5711,1075,16299,1341,31,58,1919
14898,"daschl",14546,987,46809,1406,29,55,2962
14903,"tmaiaroto",17983,1037,46292,1459,27,49,15540
14907,"nervetattoo",14137,1065,28639,1503,28,55,19504
14920,"zhuangya",8296,901,11559,1440,31,57,16042
14922,"mtodd",1191,1068,2588,1101,29,56,496
14935,"andmej",11202,1080,29899,1426,32,59,8020
14937,"jeffknupp",2002,1070,2185,834,26,49,3898
14944,"gibson042",13531,948,16212,1454,31,58,30059
14955,"jakearchibald",155,887,201,230,23,38,239
14957,"keithamus",2249,698,2298,986,27,50,4920
14963,"rsanheim",3266,1057,5665,1361,29,56,3940
14966,"samwgoldman",15986,1044,20424,1477,31,57,34230
14983,"peterneubauer",9417,1044,27195,1355,29,56,4487
14988,"thedrow",9507,663,6864,1417,31,56,25392
14996,"franzejr",10045,997,15649,1426,30,56,18181
14998,"meenie",12014,1055,14052,1424,27,52,26802
15002,"gwik",16664,1074,47804,1495,27,54,9256
15030,"davglass",710,1029,1561,722,25,43,305
15062,"syntagmatic",3165,1043,5856,1272,29,54,3532
15063,"rdp",13257,1009,37603,1409,26,47,7697
15078,"bencorlett",7390,1076,15051,1294,31,56,9224
15080,"Jakobo",18146,1079,57350,1456,30,54,4947
15100,"tlberglund",2745,1075,6788,1159,28,53,1294
15103,"warpech",3708,651,4058,1392,30,56,7449
15117,"azat-co",1293,1005,1504,708,20,38,2467
15119,"robbyrussell",412,1073,562,301,29,54,610
15124,"ewinslow",11439,1003,28612,1425,29,55,10278
15128,"Rydgel",12808,1047,21467,1451,30,54,22140
15141,"bameda",12071,981,14693,1439,31,56,26411
15154,"jgorset",7166,1053,16114,1359,27,49,7369
15157,"walkah",7850,1055,21179,1407,30,54,4692
15160,"kripken",194,650,254,356,21,38,463
15170,"tim-smart",5279,1066,13622,1382,28,52,3103
15175,"dereuromark",6524,736,14074,1178,30,56,7530
15179,"matschaffer",6835,1024,15278,1357,28,52,7074
15183,"westonplatter",9826,1012,24209,1473,29,56,8909
15194,"tado",2730,1046,2002,1162,27,49,6065
15195,"lencioni",9875,605,13945,1415,31,57,19802
15202,"vlandham",3618,935,8788,1246,26,49,2285
15210,"springside",2031,1078,1894,1130,30,56,3970
15218,"ssinyagin",6808,1062,9290,1507,29,55,12759
15232,"abecciu",7520,1071,7640,1423,31,59,16960
15238,"marcoow",7078,906,14608,1417,31,58,8580
15242,"forhappy",2076,1079,2712,863,25,47,3580
15244,"rofl0r",7784,947,5471,1423,28,50,20281
15252,"mtwilliams",13466,969,28365,1493,31,56,17628
15262,"ebidel",60,684,165,123,23,46,214
15267,"afragen",14219,978,15578,1475,30,54,32952
15269,"johnantoni",14953,1038,15577,1494,29,55,35433
15272,"dagwieers",4034,751,2849,1320,32,59,9788
15273,"mpdehaan",2659,1078,5354,1071,28,52,2588
15282,"cloud8421",17547,1026,37916,1506,31,58,22375
15284,"janlelis",5302,1055,11142,1336,27,42,5731
15289,"blueyed",16280,149,40675,1455,30,55,15875
15320,"igorescobar",7981,1065,9659,1344,30,56,16780
15321,"mahemoff",6447,1051,18400,1342,29,54,2469
15331,"brianchirls",5394,1020,11588,1365,27,54,5577
15335,"shawnbot",1942,672,5303,1225,28,45,594
15341,"ibdknox",145,1038,257,193,24,43,22
15344,"cristiandouce",6921,1036,10834,1394,30,56,11720
15347,"toolmantim",2570,894,6665,1256,29,55,956
15362,"MrMaksimize",16315,965,39397,1458,29,57,16479
15364,"jamesrwhite",15390,1059,24779,1481,30,55,27785
15368,"atzedijkstra",6562,1072,10602,1516,31,57,10453
15369,"marshall",6511,1032,18502,1362,29,57,2591
15376,"mariotaku",777,926,286,517,27,49,2105
15379,"acgotaku",1433,1075,2106,933,32,60,2019
15383,"fukayatsu",8228,1047,14673,1351,29,52,12606
15390,"philikon",12558,1006,29769,1465,29,54,12964
15396,"iancrowther",8983,985,11576,1442,31,58,18456
15405,"gre",2982,920,4255,1158,23,34,4772
15413,"toolness",1890,291,4120,1269,26,46,1958
15416,"Pomax",3249,496,5389,1292,24,44,4786
15421,"Julian",14803,1016,28031,1471,30,53,22547
15432,"etrepum",2522,1064,5188,1241,30,54,2154
15434,"jwiegley",808,1042,1389,718,23,40,813
15436,"bpainter",8598,1034,25805,1366,29,57,2807
15445,"marcel",3409,1080,8943,1316,31,57,1111
15459,"tibbe",2325,1073,6503,1183,27,50,323
15462,"bos",358,1074,664,410,20,40,195
15466,"welefen",2052,1018,2373,874,25,51,3890
15469,"feuerbach",5857,1028,15344,1338,27,49,3413
15470,"vincenthz",9011,981,26320,1381,22,49,3877
15483,"ianwhite",11274,1075,35244,1457,28,54,2953
15485,"kazu-yamamoto",2449,1009,3061,1198,24,45,4169
15495,"ryantrinkle",16457,1022,15150,1479,29,54,41197
15527,"hail2u",3319,1044,5704,1268,24,45,4177
15532,"ravendb",2663,1060,2918,1293,29,54,4823
15540,"GregorR",11607,845,24598,1525,30,54,14938
15546,"kode54",12338,1031,27558,1453,28,51,14380
15557,"danielsdeleo",6796,993,15723,1433,29,52,6422
15558,"hosh",15168,1062,38159,1481,30,56,13576
15564,"mattray",7255,1033,16178,1361,25,52,7583
15569,"seth",8912,1074,23556,1422,28,55,6180
15575,"tas50",7986,182,8896,1488,27,55,18311
15612,"ferventcoder",2984,624,7107,1121,26,53,2235
15617,"azamsharp",17503,1039,44248,1403,27,52,15989
15620,"rande",5304,1000,14678,1248,29,55,2327
15623,"krestenkrab",2871,1078,5722,1307,28,52,2592
15630,"vseloved",17821,1071,51658,1422,28,53,9595
15638,"davoclavo",11036,1055,15380,1420,30,55,22006
15664,"hiikezoe",12690,1068,28648,1409,27,54,14546
15665,"c00kiemon5ter",15396,1074,41679,1396,27,51,10981
15678,"bear",5075,1028,12340,1313,29,53,3727
15700,"pgbovine",1217,1038,757,902,27,51,2652
15710,"StylingAndroid",604,1066,294,708,26,46,1171
15716,"lukeapage",4292,981,5604,1353,30,56,7676
15718,"benfoster",13197,1055,7624,1427,27,52,37372
15724,"mwrock",7998,623,13838,1336,26,51,13123
15731,"andrewdavey",5547,1078,5756,1416,26,52,11872
15740,"fitzgen",992,677,2108,985,27,48,772
15741,"parente",16350,560,46350,1484,28,55,10092
15746,"jacomyal",3175,1070,6067,1164,29,53,3427
